,Unnamed:0,price,totsp,floor,category,coupon,adress_m
1753,1753,295000.0,156.0,3.0,0,1,92
1754,1754,75500.0,86.0,12.0,0,0,14
1755,1755,240000.0,172.0,9.0,0,0,23
1756,1756,34000.0,29.0,3.0,1,1,60
1757,1757,105000.0,54.0,5.0,1,1,75
1758,1758,196000.0,164.0,10.0,0,0,75
1759,1759,165000.0,150.0,2.0,1,1,54
1760,1760,310000.0,157.0,3.0,0,1,92
1761,1761,650000.0,220.0,18.0,0,1,92
1762,1762,165000.0,144.0,11.0,0,1,45
1763,1763,154000.0,111.0,3.0,0,0,92
1764,1764,141000.0,82.0,11.0,0,1,96
1765,1765,80000.0,50.0,2.0,1,1,49
1766,1766,210000.0,103.0,5.0,0,0,27
1767,1767,101200.0,88.0,4.0,0,0,1
1768,1768,90000.0,134.0,2.0,0,0,82
1769,1769,200000.0,90.0,4.0,0,1,24
1770,1770,55100.0,58.0,12.0,0,0,72
1771,1771,65000.0,38.0,4.0,1,1,11
1772,1772,160000.0,90.0,2.0,1,1,29
1773,1773,67000.0,60.0,6.0,1,1,5
1774,1774,177500.0,142.0,5.0,0,0,75
1775,1775,158000.0,65.0,11.0,0,1,16
1776,1776,160000.0,157.0,21.0,0,0,53
1777,1777,58000.0,32.0,4.0,1,1,88
1778,1778,77000.0,57.0,2.0,1,1,31
1779,1779,68000.0,45.0,3.0,1,1,64
1780,1780,145000.0,80.0,7.0,1,1,19
1781,1781,163580.0,172.0,12.0,0,0,75
1782,1782,93500.0,98.0,6.0,0,0,75
1783,1783,145000.0,75.0,3.0,1,0,27
1784,1784,144808.0,152.0,16.0,0,0,75
1785,1785,100000.0,83.0,8.0,0,0,95
1786,1786,89000.0,65.0,8.0,1,1,19
1787,1787,76320.0,63.0,8.0,0,0,95
1788,1788,240000.0,100.0,7.0,1,1,73
1789,1789,83000.0,69.0,6.0,0,0,95
1790,1790,135000.0,76.0,18.0,0,0,88
1791,1791,300000.0,100.0,2.0,1,1,41
1792,1792,75000.0,65.0,6.0,1,1,65
1793,1793,130000.0,87.0,15.0,0,1,37
1794,1794,125000.0,74.0,3.0,0,1,6
1795,1795,130000.0,100.0,2.0,1,0,33
1796,1796,115000.0,110.0,3.0,1,1,78
1797,1797,72000.0,45.0,4.0,1,1,37
1798,1798,270000.0,196.0,8.0,0,0,72
1799,1799,56300.0,35.0,3.0,1,1,59
1800,1800,84000.0,69.0,8.0,0,0,95
1801,1801,158000.0,138.0,18.0,0,1,19
1802,1802,110000.0,103.0,18.0,0,0,54
1803,1803,160000.0,107.0,12.0,0,0,75
1804,1804,170000.0,110.0,10.0,0,1,5
1805,1805,1300000.0,400.0,4.0,0,1,84
1806,1806,155000.0,90.0,16.0,0,1,49
1807,1807,148000.0,123.0,6.0,0,0,95
1808,1808,275000.0,170.0,11.0,0,1,88
1809,1809,100500.0,83.0,14.0,0,0,95
1810,1810,1700000.0,275.0,5.0,0,1,84
1811,1811,93000.0,70.0,1.0,0,0,88
1812,1812,105000.0,59.0,12.0,0,1,19
1813,1813,65000.0,47.0,10.0,0,1,80
1814,1814,105000.0,103.0,17.0,0,0,82
1815,1815,78000.0,45.0,19.0,0,0,0
1816,1816,210000.0,120.0,2.0,0,0,95
1817,1817,108000.0,101.0,3.0,0,0,82
1818,1818,72000.0,44.0,6.0,0,0,0
1819,1819,190000.0,90.0,5.0,1,1,66
1820,1820,650000.0,333.0,9.0,0,1,74
1821,1821,77500.0,70.0,9.0,1,1,80
1822,1822,83200.0,64.0,13.0,0,0,62
1823,1823,149000.0,135.0,13.0,0,0,85
1824,1824,1050000.0,300.0,6.0,0,1,15
1825,1825,270000.0,100.0,8.0,1,1,24
1826,1826,150000.0,115.0,14.0,0,0,37
1827,1827,97000.0,45.0,5.0,1,1,49
1828,1828,850000.0,245.0,18.0,0,0,30
1829,1829,135000.0,107.0,7.0,0,0,31
1830,1830,159000.0,105.0,16.0,0,1,19
1831,1831,250000.0,145.0,5.0,0,1,88
1832,1832,130000.0,95.0,14.0,0,1,31
1833,1833,128000.0,112.0,17.0,0,0,6
1834,1834,320000.0,204.0,10.0,0,1,14
1835,1835,470000.0,175.0,6.0,0,0,47
1836,1836,145000.0,135.0,6.0,0,1,30
1837,1837,104900.0,86.0,12.0,0,0,88
1838,1838,52000.0,48.0,1.0,0,1,65
1839,1839,170000.0,85.0,5.0,0,1,92
1840,1840,225000.0,160.0,14.0,0,0,0
1841,1841,67500.0,35.0,3.0,1,1,29
1842,1842,198000.0,145.0,5.0,0,0,54
1843,1843,600000.0,218.0,14.0,0,0,18
1844,1844,150000.0,90.0,2.0,1,1,88
1845,1845,235000.0,130.0,7.0,0,0,13
1846,1846,230000.0,158.0,8.0,0,1,49
1847,1847,190000.0,100.0,5.0,1,1,66
1848,1848,125000.0,100.0,8.0,1,1,37
1849,1849,120000.0,95.0,3.0,0,1,31
1850,1850,56000.0,59.0,4.0,0,0,2
1851,1851,120000.0,75.0,7.0,0,0,16
1852,1852,70000.0,70.0,3.0,1,1,77
1853,1853,210000.0,150.0,5.0,0,1,19
1854,1854,57500.0,60.0,6.0,0,0,2
1855,1855,99000.0,88.0,4.0,0,0,1
1856,1856,110000.0,75.0,9.0,1,1,5
1857,1857,229000.0,148.0,12.0,0,1,85
1858,1858,68000.0,54.0,12.0,0,0,96
1859,1859,210000.0,150.0,16.0,0,1,13
1860,1860,203000.0,103.0,3.0,0,1,50
1861,1861,285000.0,92.0,5.0,0,1,44
1862,1862,130000.0,94.0,10.0,0,1,19
1863,1863,139000.0,135.0,15.0,0,0,85
1864,1864,160000.0,140.0,18.0,0,1,45
1865,1865,15000.0,42.0,2.0,0,0,2
1866,1866,280000.0,158.0,11.0,0,1,88
1867,1867,300000.0,92.0,4.0,1,1,39
1868,1868,600000.0,248.0,12.0,0,0,73
1869,1869,1350000.0,268.0,13.0,0,1,92
1870,1870,115000.0,102.0,7.0,0,0,82
1871,1871,69500.0,62.0,5.0,0,0,1
1872,1872,135000.0,132.0,5.0,0,0,82
1873,1873,87000.0,70.0,5.0,1,1,78
1874,1874,265000.0,120.0,1.0,0,1,32
1875,1875,107000.0,92.0,7.0,0,0,82
1876,1876,130000.0,108.0,10.0,0,0,92
1877,1877,87000.0,122.0,9.0,0,0,82
1878,1878,188000.0,155.0,7.0,0,0,43
1879,1879,124000.0,95.0,4.0,0,0,31
1880,1880,382500.0,232.0,4.0,0,0,47
1881,1881,56000.0,45.0,1.0,1,1,82
1882,1882,165000.0,90.0,4.0,0,0,49
1883,1883,145000.0,120.0,7.0,1,1,85
1884,1884,166000.0,80.0,2.0,1,1,1
1885,1885,340000.0,161.0,8.0,0,1,72
1886,1886,305000.0,151.0,12.0,0,1,84
1887,1887,62000.0,52.0,7.0,1,1,71
1888,1888,280000.0,157.0,11.0,0,1,74
1889,1889,210000.0,90.0,16.0,0,0,76
1890,1890,259000.0,144.0,14.0,0,0,73
1891,1891,190000.0,80.0,5.0,1,1,66
1892,1892,210000.0,151.0,12.0,0,1,32
1893,1893,110000.0,110.0,13.0,0,0,31
1894,1894,360000.0,144.0,8.0,0,1,30
1895,1895,118000.0,100.0,5.0,1,1,31
1896,1896,64000.0,58.0,2.0,1,1,19
1897,1897,93000.0,86.0,6.0,0,0,82
1898,1898,257000.0,150.0,4.0,0,0,64
1899,1899,315000.0,120.0,17.0,0,0,63
1900,1900,170000.0,105.0,6.0,0,1,88
1901,1901,335000.0,81.0,2.0,1,1,66
1902,1902,85000.0,57.0,21.0,0,1,88
1903,1903,90000.0,86.0,7.0,0,0,82
1904,1904,135000.0,87.0,7.0,0,1,19
1905,1905,190000.0,141.0,6.0,0,1,37
1906,1906,305000.0,210.0,14.0,0,0,9
1907,1907,138500.0,154.0,2.0,0,0,45
1908,1908,185000.0,137.0,12.0,0,0,92
1909,1909,140000.0,157.0,4.0,0,0,49
1910,1910,117000.0,88.0,9.0,1,1,88
1911,1911,170000.0,63.0,1.0,1,1,28
1912,1912,98000.0,54.0,16.0,0,1,0
1913,1913,210000.0,156.0,16.0,0,1,92
1914,1914,200000.0,135.0,6.0,1,1,6
1915,1915,61000.0,48.0,3.0,1,0,88
1916,1916,97000.0,110.0,6.0,0,0,2
1917,1917,235000.0,94.0,9.0,0,1,92
1918,1918,270000.0,116.0,17.0,0,1,92
1919,1919,68000.0,40.0,4.0,1,1,6
1920,1920,125000.0,85.0,4.0,1,1,6
1921,1921,85000.0,65.0,8.0,0,0,59
1922,1922,99000.0,85.0,4.0,1,1,96
1923,1923,55100.0,58.0,10.0,0,0,27
1924,1924,350000.0,141.0,6.0,0,1,92
1925,1925,109000.0,77.0,13.0,0,0,59
1926,1926,144000.0,120.0,7.0,1,1,37
1927,1927,65000.0,40.0,1.0,1,1,34
1928,1928,165000.0,103.0,8.0,0,1,78
1929,1929,370000.0,170.0,13.0,0,1,47
1930,1930,117000.0,80.0,6.0,0,1,96
1931,1931,243000.0,142.0,8.0,0,0,6
1932,1932,350000.0,156.0,3.0,0,1,29
1933,1933,45000.0,30.0,1.0,1,0,81
1934,1934,110000.0,60.0,3.0,0,0,12
1935,1935,125000.0,105.0,1.0,1,1,80
1936,1936,400000.0,174.0,18.0,0,1,24
1937,1937,124000.0,94.0,4.0,0,0,31
1938,1938,63000.0,75.0,5.0,0,0,2
1939,1939,126500.0,95.0,5.0,0,0,19
1940,1940,145000.0,130.0,7.0,1,1,19
1941,1941,180000.0,105.0,1.0,0,0,52
1942,1942,130000.0,110.0,2.0,1,1,37
1943,1943,160000.0,90.0,1.0,1,1,37
1944,1944,110000.0,71.0,4.0,0,1,0
1945,1945,105000.0,80.0,8.0,1,1,45
1946,1946,128000.0,91.0,16.0,0,0,45
1947,1947,87000.0,66.0,2.0,0,1,31
1948,1948,90000.0,65.0,3.0,1,1,32
1949,1949,130000.0,81.0,12.0,0,0,19
1950,1950,118000.0,87.0,16.0,0,1,96
1951,1951,110000.0,111.0,6.0,0,0,92
1952,1952,75000.0,45.0,5.0,1,1,70
1953,1953,86500.0,65.0,4.0,0,0,45
1954,1954,350000.0,80.0,2.0,1,1,91
1955,1955,74500.0,48.0,3.0,1,1,45
1956,1956,190000.0,110.0,4.0,1,1,62
1957,1957,64000.0,70.0,9.0,1,1,80
1958,1958,280000.0,154.0,3.0,0,1,27
1959,1959,145000.0,110.0,4.0,1,1,29
1960,1960,480000.0,220.0,5.0,0,1,92
1961,1961,123400.0,60.0,3.0,1,1,70
1962,1962,78000.0,57.0,4.0,0,0,59
1963,1963,400000.0,230.0,3.0,1,1,57
1964,1964,125000.0,90.0,5.0,1,1,6
1965,1965,115000.0,55.0,2.0,1,1,27
1966,1966,145010.0,98.0,16.0,0,1,72
1967,1967,97000.0,100.0,1.0,1,1,78
1968,1968,83000.0,75.0,9.0,0,0,31
1969,1969,330000.0,193.0,15.0,0,1,27
1970,1970,52000.0,24.0,2.0,1,1,37
1971,1971,120000.0,73.0,5.0,1,1,54
1972,1972,53000.0,48.0,15.0,0,0,88
1973,1973,160000.0,121.0,3.0,0,1,88
1974,1974,95000.0,63.0,8.0,1,1,31
1975,1975,74000.0,62.0,5.0,0,0,49
1976,1976,95000.0,70.0,5.0,1,1,31
1977,1977,73000.0,52.0,6.0,0,0,31
1978,1978,210000.0,127.0,8.0,0,0,27
1979,1979,125000.0,118.0,9.0,0,0,88
1980,1980,365000.0,180.0,16.0,0,0,56
1981,1981,450000.0,221.0,4.0,0,1,11
1982,1982,94000.0,65.0,4.0,1,1,49
1983,1983,450000.0,240.0,11.0,0,0,75
1984,1984,97000.0,70.0,2.0,1,1,80
1985,1985,240000.0,112.0,4.0,0,1,92
1986,1986,55000.0,47.0,16.0,0,0,82
1987,1987,120000.0,65.0,8.0,0,1,37
1988,1988,60000.0,35.0,3.0,1,1,88
1989,1989,155000.0,94.0,8.0,0,0,14
1990,1990,120000.0,60.0,1.0,1,1,89
1991,1991,270000.0,131.0,8.0,0,1,11
1992,1992,143000.0,145.0,9.0,0,0,45
1993,1993,220000.0,90.0,5.0,1,1,70
1994,1994,193000.0,120.0,9.0,0,1,88
1995,1995,79000.0,45.0,5.0,1,1,27
1996,1996,81500.0,52.0,4.0,1,1,38
1997,1997,125000.0,60.0,2.0,1,1,68
1998,1998,110000.0,92.0,5.0,1,1,9
1999,1999,240000.0,128.0,7.0,0,1,19
2000,2000,107000.0,78.0,10.0,0,1,55
2001,2001,195000.0,120.0,7.0,1,1,87
2002,2002,125000.0,70.0,4.0,1,1,47
2003,2003,115000.0,105.0,9.0,1,1,19
2004,2004,57000.0,35.0,1.0,1,1,27
2005,2005,100000.0,105.0,17.0,0,1,31
2006,2006,80000.0,55.0,3.0,1,1,5
2007,2007,110000.0,70.0,6.0,0,1,59
2008,2008,396000.0,220.0,17.0,0,1,24
2009,2009,277000.0,137.0,8.0,0,0,27
2010,2010,58000.0,35.0,4.0,1,1,88
2011,2011,135000.0,65.0,12.0,0,0,47
2012,2012,67000.0,60.0,15.0,0,1,80
2013,2013,110000.0,90.0,5.0,1,1,23
2014,2014,55000.0,47.0,16.0,0,0,82
2015,2015,98000.0,65.0,8.0,1,1,19
2016,2016,76000.0,85.0,15.0,0,1,31
2017,2017,55000.0,47.0,16.0,0,0,82
2018,2018,220000.0,160.0,2.0,1,1,28
2019,2019,55000.0,47.0,16.0,0,0,82
2020,2020,73000.0,50.0,3.0,1,1,88
2021,2021,400000.0,240.0,10.0,0,0,75
2022,2022,130000.0,62.0,8.0,0,1,49
2023,2023,200000.0,140.0,10.0,0,0,92
2024,2024,199000.0,116.0,12.0,0,0,88
2025,2025,400000.0,200.0,11.0,0,1,27
2026,2026,135000.0,88.0,3.0,0,1,0
2027,2027,125000.0,107.0,12.0,0,0,82
2028,2028,87000.0,76.0,3.0,1,1,27
2029,2029,93000.0,72.0,2.0,1,1,88
2030,2030,123000.0,75.0,8.0,1,1,64
2031,2031,180000.0,140.0,16.0,0,0,92
2032,2032,108000.0,46.0,1.0,1,1,43
2033,2033,275000.0,113.0,13.0,0,0,81
2034,2034,65000.0,48.0,10.0,0,0,88
2035,2035,90000.0,70.0,1.0,1,1,59
2036,2036,320000.0,185.0,13.0,0,0,49
2037,2037,325000.0,172.0,4.0,0,1,18
2038,2038,115000.0,65.0,4.0,1,1,44
2039,2039,95000.0,130.0,17.0,0,0,82
2040,2040,166750.0,145.0,14.0,0,0,23
2041,2041,300000.0,187.0,14.0,0,1,95
2042,2042,1600000.0,440.0,16.0,0,1,81
2043,2043,135000.0,80.0,7.0,1,1,44
2044,2044,470000.0,260.0,7.0,0,1,27
2045,2045,71000.0,60.0,2.0,1,1,48
2046,2046,320000.0,200.0,4.0,0,1,16
2047,2047,54000.0,52.0,5.0,0,0,80
2048,2048,85000.0,70.0,4.0,1,0,3
2049,2049,173000.0,154.0,7.0,0,1,88
2050,2050,75000.0,61.0,7.0,0,1,1
2051,2051,160000.0,90.0,14.0,0,0,44
2052,2052,560000.0,215.0,16.0,0,1,61
2053,2053,135000.0,123.0,15.0,0,0,59
2054,2054,95000.0,101.0,3.0,0,0,82
2055,2055,140000.0,88.0,7.0,0,1,72
2056,2056,135000.0,110.0,5.0,1,1,45
2057,2057,220000.0,191.0,12.0,0,0,76
2058,2058,160000.0,135.0,18.0,0,0,76
2059,2059,65000.0,55.0,6.0,1,1,74
2060,2060,91000.0,65.0,5.0,1,1,88
2061,2061,250000.0,75.0,2.0,1,1,41
2062,2062,103000.0,69.0,15.0,0,0,75
2063,2063,70000.0,55.0,3.0,1,1,78
2064,2064,320000.0,210.0,11.0,0,0,9
2065,2065,168000.0,112.0,4.0,0,0,92
2066,2066,112000.0,56.0,3.0,1,1,24
2067,2067,690000.0,135.0,11.0,0,1,35
2068,2068,165000.0,120.0,16.0,0,0,31
2069,2069,115000.0,80.0,3.0,1,1,59
2070,2070,460000.0,140.0,8.0,0,1,56
2071,2071,100000.0,87.0,5.0,1,1,23
2072,2072,260000.0,144.0,12.0,0,0,1
2073,2073,60000.0,55.0,8.0,0,0,45
2074,2074,95000.0,60.0,1.0,1,1,49
2075,2075,110000.0,130.0,3.0,0,0,88
2076,2076,50000.0,30.0,3.0,1,0,16
2077,2077,142000.0,75.0,4.0,1,1,39
2078,2078,95000.0,64.0,13.0,0,0,88
2079,2079,145000.0,139.0,16.0,0,0,59
2080,2080,34000.0,57.0,2.0,0,0,2
2081,2081,285000.0,116.0,11.0,0,0,27
2082,2082,75000.0,75.0,6.0,1,1,96
2083,2083,263000.0,156.0,18.0,0,1,92
2084,2084,220000.0,110.0,4.0,1,1,24
2085,2085,150000.0,101.0,11.0,0,1,88
2086,2086,160000.0,70.0,12.0,0,0,76
2087,2087,280000.0,132.0,6.0,0,1,23
2088,2088,128000.0,90.0,4.0,0,1,80
2089,2089,107000.0,75.0,2.0,1,1,14
2090,2090,185000.0,90.0,5.0,1,1,79
2091,2091,230000.0,105.0,8.0,0,1,23
2092,2092,92000.0,115.0,10.0,0,0,0
2093,2093,117000.0,87.0,7.0,1,1,19
2094,2094,175000.0,75.0,12.0,0,1,27
2095,2095,118000.0,85.0,9.0,0,1,80
2096,2096,120000.0,85.0,4.0,1,1,33
2097,2097,91000.0,55.0,9.0,1,1,55
2098,2098,435000.0,170.0,9.0,0,1,82
2099,2099,115000.0,48.0,9.0,0,0,32
2100,2100,89000.0,70.0,5.0,1,1,44
2101,2101,385000.0,148.0,13.0,0,1,82
2102,2102,73000.0,50.0,2.0,1,1,58
2103,2103,80000.0,56.0,5.0,1,1,23
2104,2104,100000.0,52.0,1.0,1,1,88
2105,2105,450000.0,300.0,3.0,0,1,72
2106,2106,125000.0,154.0,17.0,0,0,50
2107,2107,138000.0,100.0,2.0,1,1,49
2108,2108,246600.0,137.0,6.0,0,0,47
2109,2109,255000.0,127.0,3.0,0,0,11
2110,2110,65000.0,51.0,10.0,0,1,0
2111,2111,125000.0,65.0,9.0,1,1,11
2112,2112,129000.0,138.0,7.0,0,0,96
2113,2113,70000.0,82.0,6.0,1,1,5
2114,2114,170000.0,170.0,7.0,0,0,77
2115,2115,98000.0,85.0,8.0,0,0,82
2116,2116,85000.0,149.0,4.0,0,0,82
2117,2117,160000.0,130.0,14.0,0,0,49
2118,2118,75000.0,50.0,2.0,1,1,49
2119,2119,250000.0,196.0,15.0,0,0,93
2120,2120,140000.0,87.0,15.0,0,1,37
2121,2121,115000.0,115.0,9.0,1,1,96
2122,2122,35000.0,34.0,3.0,1,1,71
2123,2123,135000.0,102.0,17.0,0,1,19
2124,2124,222000.0,153.0,5.0,0,0,49
2125,2125,67000.0,74.0,7.0,0,0,82
2126,2126,179000.0,95.0,13.0,0,1,24
2127,2127,135000.0,183.0,11.0,0,0,0
2128,2128,105000.0,65.0,10.0,1,1,82
2129,2129,210000.0,156.0,16.0,0,1,92
2130,2130,120000.0,64.0,8.0,0,0,59
2131,2131,139000.0,70.0,11.0,0,0,92
2132,2132,400000.0,180.0,4.0,0,0,18
2133,2133,200000.0,157.0,5.0,0,0,44
2134,2134,75900.0,70.0,12.0,0,0,81
2135,2135,99000.0,96.0,7.0,0,0,82
2136,2136,220000.0,110.0,1.0,0,1,90
2137,2137,78000.0,68.0,7.0,0,0,82
2138,2138,115000.0,119.0,16.0,0,0,88
2139,2139,118000.0,87.0,16.0,0,1,96
2140,2140,130000.0,103.0,5.0,0,0,37
2141,2141,89000.0,77.0,2.0,0,0,96
2142,2142,190000.0,60.0,1.0,1,1,27
2143,2143,160000.0,94.0,5.0,0,0,92
2144,2144,220000.0,97.0,5.0,0,1,83
2145,2145,228000.0,126.0,17.0,0,1,92
2146,2146,66000.0,50.0,8.0,1,1,65
2147,2147,105000.0,86.0,16.0,0,0,37
2148,2148,136000.0,94.0,14.0,0,1,19
2149,2149,69500.0,65.0,2.0,1,1,37
2150,2150,265000.0,154.0,9.0,0,1,88
2151,2151,168000.0,134.0,17.0,0,0,49
2152,2152,147000.0,154.0,15.0,0,0,53
2153,2153,103000.0,103.0,17.0,0,1,19
2154,2154,110000.0,69.0,3.0,1,1,27
2155,2155,249000.0,151.0,3.0,0,0,23
2156,2156,64500.0,45.0,2.0,1,1,82
2157,2157,79000.0,44.0,19.0,0,0,0
2158,2158,125000.0,80.0,4.0,0,0,86
2159,2159,110000.0,91.0,7.0,0,0,82
2160,2160,400000.0,164.0,10.0,0,1,16
2161,2161,80000.0,49.0,12.0,0,1,65
2162,2162,144000.0,96.0,11.0,0,0,16
2163,2163,325000.0,140.0,12.0,0,1,14
2164,2164,194000.0,117.0,14.0,0,1,92
2165,2165,220000.0,156.0,5.0,0,0,23
2166,2166,120000.0,71.0,11.0,0,1,88
2167,2167,22500.0,41.0,2.0,0,0,2
2168,2168,125000.0,79.0,6.0,0,1,88
2169,2169,160000.0,63.0,3.0,0,0,47
2170,2170,280000.0,150.0,14.0,0,0,1
2171,2171,92000.0,53.0,7.0,0,0,81
2172,2172,570000.0,415.0,21.0,0,0,30
2173,2173,125000.0,70.0,1.0,0,1,88
2174,2174,80000.0,32.0,3.0,1,1,22
2175,2175,120000.0,108.0,14.0,0,0,31
2176,2176,150000.0,77.0,1.0,1,1,49
2177,2177,85000.0,90.0,4.0,0,0,2
2178,2178,100000.0,55.0,4.0,1,1,70
2179,2179,260000.0,108.0,18.0,0,1,73
2180,2180,160000.0,103.0,15.0,0,1,37
2181,2181,54800.0,90.0,2.0,0,0,2
2182,2182,410000.0,180.0,5.0,0,1,46
2183,2183,160000.0,101.0,13.0,0,0,0
2184,2184,88000.0,61.0,10.0,0,1,88
2185,2185,170000.0,100.0,6.0,0,1,87
2186,2186,67000.0,65.0,17.0,0,0,82
2187,2187,120000.0,82.0,5.0,0,0,27
2188,2188,110000.0,55.0,9.0,0,0,53
2189,2189,74000.0,100.0,16.0,0,0,71
2190,2190,69000.0,50.0,3.0,1,1,0
2191,2191,52000.0,85.0,4.0,0,0,2
2192,2192,360000.0,200.0,18.0,0,1,23
2193,2193,140000.0,82.0,12.0,0,0,27
2194,2194,330000.0,185.0,8.0,0,1,53
2195,2195,200000.0,100.0,14.0,0,0,87
2196,2196,80000.0,65.0,4.0,1,1,72
2197,2197,190000.0,240.0,17.0,0,0,81
2198,2198,352000.0,199.0,22.0,0,0,27
2199,2199,145000.0,145.0,17.0,0,0,5
2200,2200,105000.0,55.0,16.0,0,0,92
2201,2201,160000.0,180.0,2.0,0,1,85
2202,2202,45000.0,42.0,1.0,1,1,47
2203,2203,73000.0,86.0,17.0,0,0,96
2204,2204,230000.0,145.0,14.0,0,1,95
2205,2205,100000.0,90.0,3.0,0,0,2
2206,2206,170000.0,115.0,8.0,0,1,14
2207,2207,78000.0,80.0,14.0,0,0,82
2208,2208,250000.0,135.0,13.0,0,1,88
2209,2209,382700.0,231.0,4.0,0,0,34
2210,2210,132000.0,109.0,4.0,0,1,31
2211,2211,125000.0,115.0,7.0,1,1,45
2212,2212,68000.0,80.0,4.0,0,0,2
2213,2213,140000.0,74.0,12.0,0,1,88
2214,2214,320000.0,148.0,5.0,0,1,27
2215,2215,93000.0,65.0,3.0,1,1,27
2216,2216,405000.0,157.0,12.0,0,1,87
2217,2217,103000.0,78.0,3.0,1,1,72
2218,2218,145000.0,114.0,4.0,0,0,19
2219,2219,101000.0,71.0,16.0,0,0,88
2220,2220,73000.0,52.0,5.0,1,1,14
2221,2221,98000.0,75.0,8.0,0,0,82
2222,2222,270000.0,130.0,3.0,0,1,73
2223,2223,83000.0,50.0,3.0,1,1,88
2224,2224,76990.0,65.0,1.0,1,1,88
2225,2225,173000.0,155.0,3.0,0,0,1
2226,2226,43000.0,68.0,11.0,0,0,14
2227,2227,550000.0,550.0,18.0,0,1,43
2228,2228,179000.0,92.0,9.0,0,1,49
2229,2229,90000.0,91.0,3.0,0,0,2
2230,2230,90500.0,50.0,5.0,0,0,81
2231,2231,82000.0,60.0,6.0,1,1,82
2232,2232,78000.0,45.0,16.0,0,0,88
2233,2233,130000.0,90.0,10.0,0,1,0
2234,2234,60000.0,42.0,7.0,1,0,88
2235,2235,120000.0,80.0,7.0,0,0,6
2236,2236,118000.0,85.0,9.0,0,0,75
2237,2237,100000.0,78.0,6.0,1,1,81
2238,2238,87000.0,75.0,2.0,1,1,81
2239,2239,125500.0,110.0,12.0,0,1,31
2240,2240,123000.0,70.0,6.0,1,1,19
2241,2241,119000.0,127.0,10.0,0,0,80
2242,2242,123000.0,88.0,9.0,0,0,27
2243,2243,140000.0,81.0,15.0,0,0,19
2244,2244,265000.0,136.0,16.0,0,1,49
2245,2245,98000.0,83.0,4.0,0,0,81
2246,2246,59000.0,55.0,19.0,0,0,13
2247,2247,125000.0,90.0,4.0,1,1,81
2248,2248,145000.0,91.0,19.0,0,1,49
2249,2249,77000.0,55.0,10.0,0,0,82
2250,2250,107000.0,74.0,16.0,0,0,0
2251,2251,160000.0,100.0,10.0,0,0,54
2252,2252,167500.0,134.0,16.0,0,0,75
2253,2253,450000.0,220.0,3.0,0,1,11
2254,2254,69000.0,60.0,2.0,0,0,78
2255,2255,110000.0,71.0,4.0,0,0,0
2256,2256,125000.0,113.0,2.0,0,0,0
2257,2257,49000.0,30.0,5.0,1,1,54
2258,2258,88000.0,78.0,18.0,0,0,82
2259,2259,249500.0,227.0,5.0,0,0,53
2260,2260,365000.0,164.0,10.0,0,1,16
2261,2261,135000.0,80.0,1.0,1,1,23
2262,2262,177500.0,142.0,13.0,0,0,75
2263,2263,122000.0,98.0,4.0,0,0,81
2264,2264,100000.0,82.0,6.0,1,1,72
2265,2265,116000.0,116.0,5.0,0,1,31
2266,2266,150000.0,90.0,1.0,1,1,4
2267,2267,185000.0,145.0,4.0,0,1,37
2268,2268,66500.0,55.0,2.0,1,1,19
2269,2269,164500.0,125.0,17.0,0,1,0
2270,2270,99000.0,86.0,12.0,0,1,77
2271,2271,308000.0,137.0,4.0,0,1,12
2272,2272,216000.0,120.0,3.0,0,0,12
2273,2273,235000.0,142.0,12.0,0,0,59
2274,2274,209000.0,100.0,11.0,0,0,27
2275,2275,220000.0,125.0,1.0,1,1,86
2276,2276,121000.0,97.0,16.0,0,0,75
2277,2277,209000.0,180.0,3.0,0,0,49
2278,2278,78000.0,56.0,11.0,0,0,82
2279,2279,115000.0,60.0,8.0,0,0,88
2280,2280,240000.0,132.0,12.0,0,0,47
2281,2281,277000.0,138.0,12.0,0,1,44
2282,2282,94000.0,65.0,5.0,0,1,82
2283,2283,110000.0,80.0,7.0,1,1,78
2284,2284,210000.0,130.0,7.0,0,1,37
2285,2285,250000.0,120.0,14.0,0,1,18
2286,2286,219000.0,150.0,12.0,0,1,16
2287,2287,190000.0,145.0,5.0,0,1,37
2288,2288,180000.0,110.0,7.0,0,1,88
2289,2289,65000.0,60.0,2.0,0,1,96
2290,2290,118000.0,70.0,7.0,1,1,81
2291,2291,102000.0,40.0,4.0,1,0,90
2292,2292,160000.0,125.0,9.0,0,1,37
2293,2293,258000.0,168.0,3.0,0,1,32
2294,2294,117000.0,91.0,6.0,0,1,81
2295,2295,117000.0,54.0,5.0,1,0,84
2296,2296,400000.0,140.0,3.0,1,1,66
2297,2297,175000.0,120.0,3.0,1,1,81
2298,2298,210000.0,114.0,17.0,0,0,88
2299,2299,72000.0,50.0,3.0,0,1,65
2300,2300,137000.0,126.0,3.0,1,1,82
2301,2301,270000.0,159.0,9.0,0,0,27
2302,2302,39000.0,33.0,2.0,1,0,72
2303,2303,350000.0,147.0,8.0,0,1,92
2304,2304,72000.0,57.0,11.0,0,1,65
2305,2305,135000.0,119.0,8.0,0,1,82
2306,2306,68000.0,70.0,5.0,1,1,45
2307,2307,121000.0,69.0,3.0,1,1,49
2308,2308,320000.0,174.0,9.0,0,1,24
2309,2309,111000.0,117.0,16.0,0,0,72
2310,2310,235000.0,80.0,2.0,1,1,18
